"","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"114","H0",1995,1995,"1995",2,0,2,"Export",417,"Kyrgyzstan","KGZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,2563297,NA,NA,0
"115","H0",1995,1995,"1995",2,0,1,"Import",428,"Latvia","LVA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,64686084,NA,NA,0
"116","H0",1995,1995,"1995",2,0,2,"Export",428,"Latvia","LVA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,37669476,NA,NA,0
"117","H0",1995,1995,"1995",2,0,1,"Import",440,"Lithuania","LTU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,102710816,NA,NA,0
"118","H0",1995,1995,"1995",2,0,2,"Export",440,"Lithuania","LTU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,49632316,NA,NA,0
"119","H0",1995,1995,"1995",2,0,1,"Import",446,"China, Macao SAR","MAC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,16758760,NA,NA,0
"120","H0",1995,1995,"1995",2,0,2,"Export",446,"China, Macao SAR","MAC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1153782,NA,NA,0
"121","H0",1995,1995,"1995",2,0,1,"Import",450,"Madagascar","MDG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,15311265,NA,NA,0
"122","H0",1995,1995,"1995",2,0,2,"Export",450,"Madagascar","MDG",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,8373,NA,NA,0
"123","H0",1995,1995,"1995",2,0,1,"Import",454,"Malawi","MWI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,39343844,NA,NA,0
"124","H0",1995,1995,"1995",2,0,2,"Export",454,"Malawi","MWI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,94500,NA,NA,0
"125","H0",1995,1995,"1995",2,0,3,"Re-Export",454,"Malawi","MWI",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,16876,NA,NA,0
"126","H0",1995,1995,"1995",2,0,1,"Import",458,"Malaysia","MYS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,281462538,NA,NA,0
"127","H0",1995,1995,"1995",2,0,2,"Export",458,"Malaysia","MYS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,60108285,NA,NA,0
"128","H0",1995,1995,"1995",2,0,1,"Import",462,"Maldives","MDV",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,3122268,NA,NA,0
"129","H0",1995,1995,"1995",2,0,1,"Import",470,"Malta","MLT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,31699234,NA,NA,0
"130","H0",1995,1995,"1995",2,0,2,"Export",470,"Malta","MLT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,21306350,NA,NA,0
"131","H0",1995,1995,"1995",2,0,3,"Re-Export",470,"Malta","MLT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,584722,NA,NA,0
"132","H0",1995,1995,"1995",2,0,1,"Import",474,"Martinique","MTQ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,83875144,NA,NA,0
"133","H0",1995,1995,"1995",2,0,2,"Export",474,"Martinique","MTQ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,40403,NA,NA,0
"134","H0",1995,1995,"1995",2,0,1,"Import",480,"Mauritius","MUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,31246280,NA,NA,0
"135","H0",1995,1995,"1995",2,0,2,"Export",480,"Mauritius","MUS",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1096722,NA,NA,0
"136","H0",1995,1995,"1995",2,0,1,"Import",484,"Mexico","MEX",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,324636992,NA,NA,0
"137","H0",1995,1995,"1995",2,0,2,"Export",484,"Mexico","MEX",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,271888000,NA,NA,0
"138","H0",1995,1995,"1995",2,0,1,"Import",498,"Rep. of Moldova","MDA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,17422222,NA,NA,0
"139","H0",1995,1995,"1995",2,0,2,"Export",498,"Rep. of Moldova","MDA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1128193,NA,NA,0
"140","H0",1995,1995,"1995",2,0,1,"Import",504,"Morocco","MAR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,88258536,NA,NA,0
"141","H0",1995,1995,"1995",2,0,2,"Export",504,"Morocco","MAR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,16265911,NA,NA,0
"142","H0",1995,1995,"1995",2,0,1,"Import",508,"Mozambique","MOZ",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,26425000,NA,NA,0
"143","H0",1995,1995,"1995",2,0,1,"Import",512,"Oman","OMN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,51724688,NA,NA,0
"144","H0",1995,1995,"1995",2,0,2,"Export",512,"Oman","OMN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,812924,NA,NA,0
"145","H0",1995,1995,"1995",2,0,1,"Import",528,"Netherlands","NLD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,2865179136,NA,NA,0
"146","H0",1995,1995,"1995",2,0,2,"Export",528,"Netherlands","NLD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,3103037184,NA,NA,0
"147","H0",1995,1995,"1995",2,0,1,"Import",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,340230107,NA,NA,0
"148","H0",1995,1995,"1995",2,0,2,"Export",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,70910131,NA,NA,0
"149","H0",1995,1995,"1995",2,0,3,"Re-Export",554,"New Zealand","NZL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,5001154,NA,NA,0
"150","H0",1995,1995,"1995",2,0,1,"Import",558,"Nicaragua","NIC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,50758096,NA,NA,0
"151","H0",1995,1995,"1995",2,0,2,"Export",558,"Nicaragua","NIC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1155648,NA,NA,0
"152","H0",1995,1995,"1995",2,0,1,"Import",562,"Niger","NER",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,16387014,NA,NA,0
"153","H0",1995,1995,"1995",2,0,2,"Export",562,"Niger","NER",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,41858,NA,NA,0
"154","H0",1995,1995,"1995",2,0,3,"Re-Export",562,"Niger","NER",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,22561,NA,NA,0
"155","H0",1995,1995,"1995",2,0,1,"Import",579,"Norway","NOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,579120192,NA,NA,0
"156","H0",1995,1995,"1995",2,0,2,"Export",579,"Norway","NOR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,189811152,NA,NA,0
"157","H0",1995,1995,"1995",2,0,1,"Import",591,"Panama","PAN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,92271552,NA,NA,0
"158","H0",1995,1995,"1995",2,0,2,"Export",591,"Panama","PAN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,15800856,NA,NA,0
"159","H0",1995,1995,"1995",2,0,1,"Import",600,"Paraguay","PRY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,42272552,NA,NA,0
"160","H0",1995,1995,"1995",2,0,2,"Export",600,"Paraguay","PRY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,5851042,NA,NA,0
"161","H0",1995,1995,"1995",2,0,1,"Import",604,"Peru","PER",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,124444816,NA,NA,0
"162","H0",1995,1995,"1995",2,0,2,"Export",604,"Peru","PER",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,6705975,NA,NA,0
"163","H0",1995,1995,"1995",2,0,1,"Import",616,"Poland","POL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,824176000,NA,NA,0
"164","H0",1995,1995,"1995",2,0,2,"Export",616,"Poland","POL",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,189172992,NA,NA,0
"165","H0",1995,1995,"1995",2,0,1,"Import",620,"Portugal","PRT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,549909504,NA,NA,0
"166","H0",1995,1995,"1995",2,0,2,"Export",620,"Portugal","PRT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,114209624,NA,NA,0
"167","H0",1995,1995,"1995",2,0,1,"Import",638,"Réunion","REU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,138300992,NA,NA,0
"168","H0",1995,1995,"1995",2,0,2,"Export",638,"Réunion","REU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,506282,NA,NA,0
"169","H0",1995,1995,"1995",2,0,1,"Import",642,"Romania","ROU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,137120000,NA,NA,0
"170","H0",1995,1995,"1995",2,0,2,"Export",642,"Romania","ROU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,8917000,NA,NA,0
"171","H0",1995,1995,"1995",2,0,1,"Import",659,"Saint Kitts and Nevis","KNA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1358246,NA,NA,0
"172","H0",1995,1995,"1995",2,0,2,"Export",659,"Saint Kitts and Nevis","KNA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,3823,NA,NA,0
"173","H0",1995,1995,"1995",2,0,3,"Re-Export",659,"Saint Kitts and Nevis","KNA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,2476,NA,NA,0
"174","H0",1995,1995,"1995",2,0,1,"Import",662,"Saint Lucia","LCA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,3215738,NA,NA,0
"175","H0",1995,1995,"1995",2,0,2,"Export",662,"Saint Lucia","LCA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,21588,NA,NA,0
"176","H0",1995,1995,"1995",2,0,3,"Re-Export",662,"Saint Lucia","LCA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,20893,NA,NA,0
"177","H0",1995,1995,"1995",2,0,1,"Import",670,"Saint Vincent and the Grenadines","VCT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1760528,NA,NA,0
"178","H0",1995,1995,"1995",2,0,2,"Export",670,"Saint Vincent and the Grenadines","VCT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,51533,NA,NA,0
"179","H0",1995,1995,"1995",2,0,3,"Re-Export",670,"Saint Vincent and the Grenadines","VCT",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,51533,NA,NA,0
"180","H0",1995,1995,"1995",2,0,1,"Import",682,"Saudi Arabia","SAU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,751095168,NA,NA,0
"181","H0",1995,1995,"1995",2,0,2,"Export",682,"Saudi Arabia","SAU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,2643145,NA,NA,0
"182","H0",1995,1995,"1995",2,0,3,"Re-Export",682,"Saudi Arabia","SAU",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,583561,NA,NA,0
"183","H0",1995,1995,"1995",2,0,1,"Import",690,"Seychelles","SYC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,2243061,NA,NA,0
"184","H0",1995,1995,"1995",2,0,2,"Export",690,"Seychelles","SYC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,12502,NA,NA,0
"185","H0",1995,1995,"1995",2,0,3,"Re-Export",690,"Seychelles","SYC",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,8855,NA,NA,0
"186","H0",1995,1995,"1995",2,0,1,"Import",699,"India","IND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,104450840,NA,NA,0
"187","H0",1995,1995,"1995",2,0,2,"Export",699,"India","IND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,605853824,NA,NA,0
"188","H0",1995,1995,"1995",2,0,3,"Re-Export",699,"India","IND",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,2222,NA,NA,0
"189","H0",1995,1995,"1995",2,0,1,"Import",702,"Singapore","SGP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,313918016,NA,NA,0
"190","H0",1995,1995,"1995",2,0,2,"Export",702,"Singapore","SGP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,283911584,NA,NA,0
"191","H0",1995,1995,"1995",2,0,1,"Import",703,"Slovakia","SVK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,253153808,NA,NA,0
"192","H0",1995,1995,"1995",2,0,2,"Export",703,"Slovakia","SVK",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,111273952,NA,NA,0
"193","H0",1995,1995,"1995",2,0,1,"Import",705,"Slovenia","SVN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,141057680,NA,NA,0
"194","H0",1995,1995,"1995",2,0,2,"Export",705,"Slovenia","SVN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,304608544,NA,NA,0
"195","H0",1995,1995,"1995",2,0,1,"Import",711,"So. African Customs Union","ZAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,444282144,NA,NA,0
"196","H0",1995,1995,"1995",2,0,2,"Export",711,"So. African Customs Union","ZAF",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,52351724,NA,NA,0
"197","H0",1995,1995,"1995",2,0,1,"Import",716,"Zimbabwe","ZWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,27187912,NA,NA,0
"198","H0",1995,1995,"1995",2,0,2,"Export",716,"Zimbabwe","ZWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,5492030,NA,NA,0
"199","H0",1995,1995,"1995",2,0,1,"Import",724,"Spain","ESP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1787054080,NA,NA,0
"200","H0",1995,1995,"1995",2,0,2,"Export",724,"Spain","ESP",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,696487744,NA,NA,0
"201","H0",1995,1995,"1995",2,0,1,"Import",736,"Fmr Sudan","SDN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,33474576,NA,NA,0
"202","H0",1995,1995,"1995",2,0,1,"Import",740,"Suriname","SUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,3133438,NA,NA,0
"203","H0",1995,1995,"1995",2,0,2,"Export",740,"Suriname","SUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,289,NA,NA,0
"204","H0",1995,1995,"1995",2,0,3,"Re-Export",740,"Suriname","SUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,154,NA,NA,0
"205","H0",1995,1995,"1995",2,0,1,"Import",752,"Sweden","SWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,1074194432,NA,NA,0
"206","H0",1995,1995,"1995",2,0,2,"Export",752,"Sweden","SWE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,2453761536,NA,NA,0
"207","H0",1995,1995,"1995",2,0,1,"Import",757,"Switzerland","CHE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,2553510144,NA,NA,0
"208","H0",1995,1995,"1995",2,0,2,"Export",757,"Switzerland","CHE",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,6129319936,NA,NA,0
"209","H0",1995,1995,"1995",2,0,1,"Import",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,300410496,NA,NA,0
"210","H0",1995,1995,"1995",2,0,2,"Export",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,96451240,NA,NA,0
"211","H0",1995,1995,"1995",2,0,3,"Re-Export",764,"Thailand","THA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,192055,NA,NA,0
"212","H0",1995,1995,"1995",2,0,1,"Import",768,"Togo","TGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,17511412,NA,NA,0
"213","H0",1995,1995,"1995",2,0,2,"Export",768,"Togo","TGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,147996,NA,NA,0
"214","H0",1995,1995,"1995",2,0,3,"Re-Export",768,"Togo","TGO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,147996,NA,NA,0
"215","H0",1995,1995,"1995",2,0,1,"Import",780,"Trinidad and Tobago","TTO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,29531444,NA,NA,0
"216","H0",1995,1995,"1995",2,0,2,"Export",780,"Trinidad and Tobago","TTO",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,2886914,NA,NA,0
"217","H0",1995,1995,"1995",2,0,1,"Import",788,"Tunisia","TUN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,144063824,NA,NA,0
"218","H0",1995,1995,"1995",2,0,2,"Export",788,"Tunisia","TUN",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,12679435,NA,NA,0
"219","H0",1995,1995,"1995",2,0,1,"Import",792,"Turkey","TUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,331611200,NA,NA,0
"220","H0",1995,1995,"1995",2,0,2,"Export",792,"Turkey","TUR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,57315064,NA,NA,0
"221","H0",1995,1995,"1995",2,0,1,"Import",800,"Uganda","UGA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,43977908,NA,NA,0
"222","H0",1995,1995,"1995",2,0,2,"Export",800,"Uganda","UGA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,271810,NA,NA,0
"223","H0",1995,1995,"1995",2,0,1,"Import",807,"North Macedonia","MKD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,32161812,NA,NA,0
"224","H0",1995,1995,"1995",2,0,2,"Export",807,"North Macedonia","MKD",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,25367922,NA,NA,0
"225","H0",1995,1995,"1995",2,0,1,"Import",818,"Egypt","EGY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,154963808,NA,NA,0
"226","H0",1995,1995,"1995",2,0,2,"Export",818,"Egypt","EGY",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"30","Pharmaceutical products",1,"No Quantity",NA,NA,NA,NA,NA,NA,34940048,NA,NA,0
